ec5_uuid,created_at,uploaded_at,title,lat_1_GPS,long_1_GPS,accuracy_1_GPS,UTM_Northing_1_GPS,UTM_Easting_1_GPS,UTM_Zone_1_GPS,2_Panel_trap_number,3_Males_Trapped,4_Females_trapped,5_Note
7b955930-8303-447f-8c01-766f3a67493a,2020-02-21T05:25:39.063Z,2020-02-28T04:48:10.000Z,7b955930-8303-447f-8c01-766f3a67493a,,,,,,,037,0,2,"Chemtica Lure"
479f048e-7a3c-4af8-a32e-a15be660ee4a,2020-02-21T05:25:23.396Z,2020-02-28T04:48:08.000Z,479f048e-7a3c-4af8-a32e-a15be660ee4a,,,,,,,036,0,1,"Chemtica Lure"
9502d2ee-8d50-4732-96f7-e6c2ce2796b1,2020-02-21T05:24:57.473Z,2020-02-28T04:48:07.000Z,9502d2ee-8d50-4732-96f7-e6c2ce2796b1,,,,,,,035,1,3,"Chemtica Lure"
885621f2-a236-420e-b272-ae6ac44348ba,2020-02-21T05:24:29.001Z,2020-02-28T04:48:05.000Z,885621f2-a236-420e-b272-ae6ac44348ba,,,,,,,034,1,1,"Chemtica Lure"
b58f3d04-1cf1-4820-82a6-2148f06fb398,2020-02-21T05:23:59.096Z,2020-02-28T04:48:03.000Z,b58f3d04-1cf1-4820-82a6-2148f06fb398,,,,,,,033,1,2,"Chemtica Lure"
1d36354c-4e65-416b-ba0f-b0f9fdb99da4,2020-02-21T05:23:32.963Z,2020-02-28T04:48:02.000Z,1d36354c-4e65-416b-ba0f-b0f9fdb99da4,,,,,,,032,0,2,"Chemtica Lure"
7c997139-a6e2-487a-92da-64a0af7eacaa,2020-02-21T05:20:02.644Z,2020-02-28T04:48:00.000Z,7c997139-a6e2-487a-92da-64a0af7eacaa,,,,,,,031,0,2,"Chemtica Lure"
f1c3d5f0-41d6-4683-805a-e124347199f1,2020-02-21T05:19:22.765Z,2020-02-28T04:47:59.000Z,f1c3d5f0-41d6-4683-805a-e124347199f1,,,,,,,030,1,4,"Chemtica Lure"
42df5699-b927-4846-ade7-2b7273f33b1b,2020-02-21T05:18:02.999Z,2020-02-28T04:47:57.000Z,42df5699-b927-4846-ade7-2b7273f33b1b,,,,,,,029,0,5,"Chemtica Lure"
46084893-5484-458a-86d2-6b99e6745561,2020-02-21T05:17:36.332Z,2020-02-28T04:47:56.000Z,46084893-5484-458a-86d2-6b99e6745561,,,,,,,028,0,3,"Chemtica Lure"
37d8cadd-f2cc-4d7f-b1ef-d317cfe5f951,2020-02-21T05:17:20.399Z,2020-02-28T04:47:54.000Z,37d8cadd-f2cc-4d7f-b1ef-d317cfe5f951,,,,,,,027,1,2,"Chemtica Lure"
925a5be5-c507-47d1-8f00-d7708f6757b2,2020-02-21T05:17:04.437Z,2020-02-28T04:47:52.000Z,925a5be5-c507-47d1-8f00-d7708f6757b2,,,,,,,026,1,2,"Chemtica Lure"
0340ba1f-de20-4267-b68e-d70257967d8a,2020-02-21T05:16:41.414Z,2020-02-28T04:47:51.000Z,0340ba1f-de20-4267-b68e-d70257967d8a,,,,,,,025,0,0,"Chemtica Lure"
0a823844-2180-441b-b6f7-b773ec495827,2020-02-21T05:12:19.737Z,2020-02-28T04:47:49.000Z,0a823844-2180-441b-b6f7-b773ec495827,,,,,,,024,2,0,"Chemtica Lure"
3867da06-658b-46b1-8dec-56d4597f1e35,2020-02-21T05:11:53.477Z,2020-02-28T04:47:48.000Z,3867da06-658b-46b1-8dec-56d4597f1e35,,,,,,,023,1,1,"Chemtica Lure"
45f1ca42-07a2-40e8-a851-ae2934cf800d,2020-02-21T05:11:15.123Z,2020-02-28T04:47:46.000Z,45f1ca42-07a2-40e8-a851-ae2934cf800d,,,,,,,022,0,3,"Chemtica Lure"
4756b062-b539-4bdd-a00f-759759657115,2020-02-21T05:10:51.635Z,2020-02-28T04:47:44.000Z,4756b062-b539-4bdd-a00f-759759657115,,,,,,,021,0,3,"Chemtica Lure"
fcd3df12-d149-4a0b-a07e-7d54e17c87c8,2020-02-21T05:10:26.331Z,2020-02-28T04:47:43.000Z,fcd3df12-d149-4a0b-a07e-7d54e17c87c8,,,,,,,020,0,2,"Chemtica Lure"
5351666b-af98-499d-9703-35d84320fefb,2020-02-21T05:10:05.442Z,2020-02-28T04:47:41.000Z,5351666b-af98-499d-9703-35d84320fefb,,,,,,,018,1,6,"Chemtica Lure"
bff9dfaa-917a-4173-8b9b-d948585b21f8,2020-02-21T05:09:34.817Z,2020-02-28T04:47:40.000Z,bff9dfaa-917a-4173-8b9b-d948585b21f8,,,,,,,017,2,1,"Chemtica Lure"
45d49def-b8eb-42d6-9053-1fe03e8e16cf,2020-02-21T05:06:32.831Z,2020-02-28T04:47:38.000Z,45d49def-b8eb-42d6-9053-1fe03e8e16cf,,,,,,,016,2,4,"Chemtica Lure"
fb3840c4-6644-4cc3-a3f2-9832f31bde4b,2020-02-21T05:05:48.675Z,2020-02-28T04:47:37.000Z,fb3840c4-6644-4cc3-a3f2-9832f31bde4b,,,,,,,015,1,2,"Chemtica Lure"
60634a1f-485c-431c-9f1f-03c25f6f0993,2020-02-21T05:02:46.575Z,2020-02-28T04:47:35.000Z,60634a1f-485c-431c-9f1f-03c25f6f0993,,,,,,,014,3,2,"Chemtica Lure"
59707aee-72b2-4389-9c22-40ab8b88e4e7,2020-02-21T05:02:16.928Z,2020-02-28T04:47:34.000Z,59707aee-72b2-4389-9c22-40ab8b88e4e7,,,,,,,013,1,1,"Chemtica Lure"
36268f67-e251-4d3a-b975-b9dcd9c084bd,2020-02-21T05:01:56.396Z,2020-02-28T04:47:32.000Z,36268f67-e251-4d3a-b975-b9dcd9c084bd,,,,,,,012,1,2,"Chemtica Lure"
09ec05af-91e2-4815-af86-4cf20923d092,2020-02-21T05:00:35.362Z,2020-02-28T04:47:30.000Z,09ec05af-91e2-4815-af86-4cf20923d092,,,,,,,011,0,2,"Chemtica Lure"
6f33a78e-1fa3-410b-a109-60069302e5f3,2020-02-21T04:59:36.412Z,2020-02-28T04:47:29.000Z,6f33a78e-1fa3-410b-a109-60069302e5f3,,,,,,,010,1,0,"Chemtica Lure"
00680b69-8e9f-4dd2-8502-488d8849a367,2020-02-21T04:56:30.736Z,2020-02-28T04:47:27.000Z,00680b69-8e9f-4dd2-8502-488d8849a367,,,,,,,009,0,0,"Chemtica Lure"
a21b45c1-28cd-4898-93d1-8363a6e26f30,2020-02-21T04:55:53.716Z,2020-02-28T04:47:26.000Z,a21b45c1-28cd-4898-93d1-8363a6e26f30,,,,,,,008,0,1,"Chemtica Lure"
c06d2828-2d01-4df1-bc41-d8214fa1cf3b,2020-02-21T04:55:26.379Z,2020-02-28T04:47:24.000Z,c06d2828-2d01-4df1-bc41-d8214fa1cf3b,,,,,,,007,0,0,"Chemtica Lure"
3f4af8a9-0957-488a-9a18-61fbd6ec1527,2020-02-21T04:54:56.222Z,2020-02-28T04:47:22.000Z,3f4af8a9-0957-488a-9a18-61fbd6ec1527,,,,,,,006,6,3,"Chemtica Lure"
1b38c673-472f-4747-a918-25a521388bfa,2020-02-21T04:54:32.175Z,2020-02-28T04:47:21.000Z,1b38c673-472f-4747-a918-25a521388bfa,,,,,,,005,0,1,"Chemtica Lure"
f2e64337-b9ae-42b1-a3c7-afa0cdad735c,2020-02-21T04:54:15.969Z,2020-02-28T04:47:13.000Z,f2e64337-b9ae-42b1-a3c7-afa0cdad735c,,,,,,,004,0,0,"Chemtica Lure"
479e0bd4-07d6-4f39-84c3-5e2dd4eb6bde,2020-02-21T04:53:56.001Z,2020-02-28T04:47:03.000Z,479e0bd4-07d6-4f39-84c3-5e2dd4eb6bde,,,,,,,003,3,4,"Chemtica Lure"
4f0bf5d2-d7ef-41a7-827c-e3f73a2863bf,2020-02-21T04:53:36.834Z,2020-02-28T04:46:53.000Z,4f0bf5d2-d7ef-41a7-827c-e3f73a2863bf,,,,,,,002,5,3,"Chemtica Lure"
13d285a3-15f7-46b8-954b-18f52e1dae5c,2020-02-21T04:53:14.547Z,2020-02-28T04:46:52.000Z,13d285a3-15f7-46b8-954b-18f52e1dae5c,,,,,,,001,2,4,"Chemtica Lure"
af191a5b-ab4f-443f-aa6b-a4805829e011,2020-02-14T04:30:08.748Z,2020-02-14T04:32:35.000Z,af191a5b-ab4f-443f-aa6b-a4805829e011,,,,,,,040,1,2,"Chemtica Lure"
9e685f9f-a77a-49b2-ae6e-9a7ac4a0eb14,2020-02-14T04:29:48.894Z,2020-02-14T04:32:33.000Z,9e685f9f-a77a-49b2-ae6e-9a7ac4a0eb14,,,,,,,039,1,0,"Chemtica Lure"
15541aaf-a1d8-42a6-8d6a-dcd03bf40f3e,2020-02-14T04:29:16.996Z,2020-02-14T04:32:31.000Z,15541aaf-a1d8-42a6-8d6a-dcd03bf40f3e,,,,,,,038,0,2,"Chemtica Lure"
6766d88d-af76-45f6-9303-a1e270458a99,2020-02-14T04:28:52.242Z,2020-02-14T04:32:30.000Z,6766d88d-af76-45f6-9303-a1e270458a99,,,,,,,037,1,1,"Chemtica Lure"
ee027868-99e4-480f-9f4d-b2069efabb5d,2020-02-14T04:28:32.057Z,2020-02-14T04:32:28.000Z,ee027868-99e4-480f-9f4d-b2069efabb5d,,,,,,,036,1,2,"Chemtica Lure"
49802844-93cd-4e69-ab01-9a0ace14fabc,2020-02-14T04:26:44.111Z,2020-02-14T04:32:26.000Z,49802844-93cd-4e69-ab01-9a0ace14fabc,,,,,,,035,1,2,"Chemtica Lure"
1c4e63f6-fbd4-49cf-ad20-80b4c2755373,2020-02-14T04:26:21.992Z,2020-02-14T04:32:17.000Z,1c4e63f6-fbd4-49cf-ad20-80b4c2755373,,,,,,,034,1,4,"Chemtica Lure"
559ba6ae-4d1f-4f31-b5b4-41e2facefdcf,2020-02-14T04:25:26.481Z,2020-02-14T04:32:15.000Z,559ba6ae-4d1f-4f31-b5b4-41e2facefdcf,,,,,,,033,1,1,"Chemtica Lure"
94fab35c-b965-4964-b66f-f0b4aa8f64f8,2020-02-14T04:25:08.615Z,2020-02-14T04:32:13.000Z,94fab35c-b965-4964-b66f-f0b4aa8f64f8,,,,,,,032,1,3,"Chemtica Lure"
c4f435ea-94a6-4c61-8273-0f85e0d7a12e,2020-02-14T04:24:49.947Z,2020-02-14T04:32:12.000Z,c4f435ea-94a6-4c61-8273-0f85e0d7a12e,,,,,,,031,0,4,"Chemtica Lure"
a9a463ab-dcc3-444e-8ed5-04a5e50db114,2020-02-14T04:24:32.237Z,2020-02-14T04:32:10.000Z,a9a463ab-dcc3-444e-8ed5-04a5e50db114,,,,,,,030,3,1,"Chemtica Lure"
72c88755-9e00-4a22-91a6-a192f1496a50,2020-02-14T04:24:01.945Z,2020-02-14T04:32:09.000Z,72c88755-9e00-4a22-91a6-a192f1496a50,,,,,,,029,0,2,"Chemtica Lure"
6b5db66a-d5db-4061-808e-5fb6c26b9966,2020-02-14T04:23:35.931Z,2020-02-14T04:32:07.000Z,6b5db66a-d5db-4061-808e-5fb6c26b9966,,,,,,,028,0,1,"Chemtica Lure"
70855335-fa4c-4a64-ad0f-ecb1b0335976,2020-02-14T04:23:03.116Z,2020-02-14T04:32:05.000Z,70855335-fa4c-4a64-ad0f-ecb1b0335976,,,,,,,027,0,0,"Chemtica Lure"
4ef80f68-ccd8-4db6-86ff-b551c852d095,2020-02-14T04:22:38.922Z,2020-02-14T04:32:04.000Z,4ef80f68-ccd8-4db6-86ff-b551c852d095,,,,,,,026,0,0,"Chemtica Lure"
5686df14-0d10-4b05-b500-c7ec8802b302,2020-02-14T04:20:46.307Z,2020-02-14T04:32:02.000Z,5686df14-0d10-4b05-b500-c7ec8802b302,,,,,,,025,0,0,"Chemtica Lure"
8b3d1c4e-5b83-4daf-b753-976025816e04,2020-02-14T04:15:59.621Z,2020-02-14T04:32:01.000Z,8b3d1c4e-5b83-4daf-b753-976025816e04,,,,,,,024,3,2,"Chemtica Lure"
d43f8afc-975d-4bb3-baa4-ee77a9b0a0de,2020-02-14T04:15:11.841Z,2020-02-14T04:31:59.000Z,d43f8afc-975d-4bb3-baa4-ee77a9b0a0de,,,,,,,025,0,0,"Chemtica Lure"
f23296bb-b716-4657-8e75-3661ed76d984,2020-02-14T04:14:54.231Z,2020-02-14T04:31:57.000Z,f23296bb-b716-4657-8e75-3661ed76d984,,,,,,,023,0,2,"Chemtica Lure"
9637b45e-a509-44fe-a01c-c98da7df5528,2020-02-14T04:12:45.010Z,2020-02-14T04:31:56.000Z,9637b45e-a509-44fe-a01c-c98da7df5528,,,,,,,022,3,1,"Chemtica Lure"
a2735998-acaa-47ee-ab33-a70b06253ff6,2020-02-14T04:12:06.251Z,2020-02-14T04:31:54.000Z,a2735998-acaa-47ee-ab33-a70b06253ff6,,,,,,,021,2,2,"Chemtica Lure"
2db90cd6-8d22-4759-9110-95172ad75265,2020-02-14T04:11:36.709Z,2020-02-14T04:31:53.000Z,2db90cd6-8d22-4759-9110-95172ad75265,,,,,,,020,1,0,"Chemtica Lure"
b1a3bb0c-169c-4db9-90da-7870557e189d,2020-02-14T03:02:53.783Z,2020-02-14T04:31:51.000Z,b1a3bb0c-169c-4db9-90da-7870557e189d,,,,,,,019,0,0,"Chemtica Lure"
21c9dcda-516c-4d62-a859-298938948d11,2020-02-14T03:02:32.826Z,2020-02-14T04:31:50.000Z,21c9dcda-516c-4d62-a859-298938948d11,,,,,,,018,2,3,"Chemtica Lure"
0f69315c-d0a2-4ab8-8aec-550bb733d540,2020-02-14T03:02:05.807Z,2020-02-14T04:31:48.000Z,0f69315c-d0a2-4ab8-8aec-550bb733d540,,,,,,,017,0,1,"Chemtica Lure"
f7e682dd-024b-4904-a7bb-a632af2bec84,2020-02-14T03:01:22.856Z,2020-02-14T04:31:46.000Z,f7e682dd-024b-4904-a7bb-a632af2bec84,,,,,,,016,1,1,"Chemtica Lure"
29cf123a-b483-4be4-94f6-72d016e42e37,2020-02-14T03:00:59.069Z,2020-02-14T04:31:45.000Z,29cf123a-b483-4be4-94f6-72d016e42e37,,,,,,,015,0,0,"Chemtica Lure"
5344f4e6-2888-410e-a90c-a42c88cefecb,2020-02-14T03:00:32.565Z,2020-02-14T04:31:43.000Z,5344f4e6-2888-410e-a90c-a42c88cefecb,,,,,,,014,0,0,"Chemtica Lure"
df5497bc-bc32-4ebc-90bb-0e44410dc717,2020-02-14T03:00:02.417Z,2020-02-14T04:31:42.000Z,df5497bc-bc32-4ebc-90bb-0e44410dc717,,,,,,,013,1,3,"Chemtica Lure"
d62ab678-3613-476c-a1c8-71bd222e741b,2020-02-14T02:59:31.894Z,2020-02-14T04:31:40.000Z,d62ab678-3613-476c-a1c8-71bd222e741b,,,,,,,012,1,0,"Chemtica Lure"
91efc725-c388-4b2a-93d4-e4e074fd0654,2020-02-14T02:59:07.851Z,2020-02-14T04:31:38.000Z,91efc725-c388-4b2a-93d4-e4e074fd0654,,,,,,,011,0,0,"Chemtica Lure"
03bfa600-b72c-45b0-9718-386523c5e2dc,2020-02-14T02:58:44.447Z,2020-02-14T04:31:37.000Z,03bfa600-b72c-45b0-9718-386523c5e2dc,,,,,,,010,2,3,"Chemtica Lure"
d2a62d63-7857-4c71-a6eb-7605afc2b49a,2020-02-14T02:58:05.940Z,2020-02-14T04:31:35.000Z,d2a62d63-7857-4c71-a6eb-7605afc2b49a,,,,,,,009,0,0,"Chemtica Lure"
71440730-488c-4169-b8d5-6f54850e7748,2020-02-14T02:57:45.074Z,2020-02-14T04:31:34.000Z,71440730-488c-4169-b8d5-6f54850e7748,,,,,,,008,3,1,"Chemtica Lure"
232eb955-5500-4c8f-bf20-55457166566b,2020-02-14T02:53:55.995Z,2020-02-14T04:31:32.000Z,232eb955-5500-4c8f-bf20-55457166566b,,,,,,,007,1,0,"Chemtica Lure"
46a596be-e605-42b0-b919-753ba0e9a102,2020-02-14T02:53:28.915Z,2020-02-14T04:31:30.000Z,46a596be-e605-42b0-b919-753ba0e9a102,,,,,,,006,1,3,"Chemtica Lure"
2850cbdf-14dc-41fd-87b8-ae88cbf35f9c,2020-02-14T02:52:50.369Z,2020-02-14T04:31:29.000Z,2850cbdf-14dc-41fd-87b8-ae88cbf35f9c,,,,,,,005,1,4,"Chemtica Lure"
d6ffb710-330a-474d-a2dc-1c4afebcf80c,2020-02-14T02:52:20.540Z,2020-02-14T04:31:27.000Z,d6ffb710-330a-474d-a2dc-1c4afebcf80c,,,,,,,004,1,5,"Chemtica Lure"
299885cb-5970-44c0-8fe0-d87144e0fb83,2020-02-14T02:51:53.137Z,2020-02-14T04:31:25.000Z,299885cb-5970-44c0-8fe0-d87144e0fb83,,,,,,,003,1,4,"Chemtica Lure"
6a60eeb0-a0c6-4d6b-a802-40d4f58a07d8,2020-02-14T02:51:22.202Z,2020-02-14T04:31:24.000Z,6a60eeb0-a0c6-4d6b-a802-40d4f58a07d8,,,,,,,002,1,1,"Chemtica Lure"
6f423daf-9704-4586-8711-f5f24c9cbbd8,2020-02-14T02:50:16.826Z,2020-02-14T04:31:22.000Z,6f423daf-9704-4586-8711-f5f24c9cbbd8,,,,,,,001,4,5,"Chemtica Lure"
061693c2-c846-4672-bdf8-416ada13aef6,2020-02-07T02:40:06.450Z,2020-02-14T04:31:21.000Z,061693c2-c846-4672-bdf8-416ada13aef6,,,,,,,040,1,0,"Regular Lure"
921e6c46-a3af-4cfe-a356-90682543b7d6,2020-02-07T02:39:40.526Z,2020-02-14T04:31:19.000Z,921e6c46-a3af-4cfe-a356-90682543b7d6,,,,,,,039,0,0,"Squalene Lure"
3d417efa-aad4-4ff4-afbc-f5f97cc05a68,2020-02-07T02:39:16.668Z,2020-02-14T04:31:17.000Z,3d417efa-aad4-4ff4-afbc-f5f97cc05a68,,,,,,,038,0,0,"Squalene Lure"
195596a3-a5b2-4ffe-9374-fa31a557e02c,2020-02-07T02:38:50.464Z,2020-02-14T04:31:16.000Z,195596a3-a5b2-4ffe-9374-fa31a557e02c,,,,,,,037,0,0,"Squalene Lure"
522e5c45-6b08-4926-905d-bf10b81cf449,2020-02-07T02:38:08.745Z,2020-02-14T04:31:14.000Z,522e5c45-6b08-4926-905d-bf10b81cf449,,,,,,,036,0,0,"Squalene Lure"
8c6d3d4b-b53b-433c-86b9-cc958cff7129,2020-02-07T02:37:47.554Z,2020-02-14T04:31:13.000Z,8c6d3d4b-b53b-433c-86b9-cc958cff7129,,,,,,,035,1,0,"Squalene Lure"
da5f8bf3-0a57-45cd-87d9-762966678d36,2020-02-07T02:36:58.779Z,2020-02-14T04:31:11.000Z,da5f8bf3-0a57-45cd-87d9-762966678d36,,,,,,,034,2,1,"Regular Lure"
443faffa-3679-4040-a28b-713549babf2f,2020-02-07T02:36:36.186Z,2020-02-14T04:31:10.000Z,443faffa-3679-4040-a28b-713549babf2f,,,,,,,033,1,2,"Regular Lure"
c8706d75-4d7d-486f-a0c3-97ada40a6200,2020-02-07T02:36:06.661Z,2020-02-14T04:31:08.000Z,c8706d75-4d7d-486f-a0c3-97ada40a6200,,,,,,,032,1,0,"Regular Lure"
e584a179-81c5-435d-bdd6-6250cf16e211,2020-02-07T02:35:01.610Z,2020-02-14T04:31:06.000Z,e584a179-81c5-435d-bdd6-6250cf16e211,,,,,,,031,1,1,"Regular Lure"
f41bba2e-7643-4b6d-a375-c463af0a99de,2020-02-07T02:34:37.114Z,2020-02-14T04:31:05.000Z,f41bba2e-7643-4b6d-a375-c463af0a99de,,,,,,,030,0,0,"Squalene Lure"
8cb5d55a-2130-4b37-905e-e3acdfa2ed30,2020-02-07T02:34:03.549Z,2020-02-14T04:31:03.000Z,8cb5d55a-2130-4b37-905e-e3acdfa2ed30,,,,,,,029,0,0,"Squalene Lure"
f9ff4147-8221-47d4-a20f-725b10e6db61,2020-02-07T02:33:25.773Z,2020-02-14T04:31:02.000Z,f9ff4147-8221-47d4-a20f-725b10e6db61,,,,,,,028,0,0,"Squalene Lure"
3c47319e-a73d-4f46-b513-b238aacd6888,2020-02-07T02:32:59.518Z,2020-02-14T04:31:00.000Z,3c47319e-a73d-4f46-b513-b238aacd6888,,,,,,,027,1,1,"Regular Lure"
24d9f8a8-d839-4e02-9b3d-e2d779a5585c,2020-02-07T02:32:24.613Z,2020-02-14T04:30:58.000Z,24d9f8a8-d839-4e02-9b3d-e2d779a5585c,,,,,,,026,0,0,"Regular Lure"
19004a87-3647-4bb6-a4ee-3792900958cf,2020-02-07T02:32:06.780Z,2020-02-14T04:30:57.000Z,19004a87-3647-4bb6-a4ee-3792900958cf,,,,,,,025,0,0,"Regular Lure"
a34bb344-a152-4fe5-95a6-eb9eabbf3003,2020-02-07T02:31:43.247Z,2020-02-14T04:30:55.000Z,a34bb344-a152-4fe5-95a6-eb9eabbf3003,,,,,,,024,0,1,"Regular Lure"
8c5ede96-ab15-4852-8373-21597bcc1d50,2020-02-07T02:31:17.004Z,2020-02-14T04:30:54.000Z,8c5ede96-ab15-4852-8373-21597bcc1d50,,,,,,,023,0,1,"Regular Lure"
ce958d2a-1f95-4c7a-ac95-0a0e7ca9bc20,2020-02-07T02:30:18.240Z,2020-02-14T04:30:52.000Z,ce958d2a-1f95-4c7a-ac95-0a0e7ca9bc20,,,,,,,022,0,0,"Squalene Lure"
12e426c0-222c-476b-8c39-9b30e6a66670,2020-02-07T02:29:23.318Z,2020-02-14T04:30:50.000Z,12e426c0-222c-476b-8c39-9b30e6a66670,,,,,,,021,0,0,"Regular Lure"
78242631-0b3f-43b9-ae54-fffb4bf2042c,2020-02-07T02:28:46.154Z,2020-02-14T04:30:49.000Z,78242631-0b3f-43b9-ae54-fffb4bf2042c,,,,,,,020,2,1,"Regular Lure"
2b670611-d7f2-4220-b45f-85c23ee8b67a,2020-02-07T02:28:13.216Z,2020-02-14T04:30:47.000Z,2b670611-d7f2-4220-b45f-85c23ee8b67a,,,,,,,019,0,0,"Squalene Lure"
1b47ee7f-3de2-4763-96f2-3a171ab78328,2020-02-07T02:27:41.490Z,2020-02-14T04:30:46.000Z,1b47ee7f-3de2-4763-96f2-3a171ab78328,,,,,,,018,0,0,"Squalene Lure"
e5f4e46c-b224-4759-9d7e-3c2a29d300de,2020-02-07T02:27:15.037Z,2020-02-14T04:30:44.000Z,e5f4e46c-b224-4759-9d7e-3c2a29d300de,,,,,,,017,0,0,"Squalene Lure"
41983e9a-3d50-447d-bd26-35bcf5febc72,2020-02-07T02:26:50.015Z,2020-02-14T04:30:43.000Z,41983e9a-3d50-447d-bd26-35bcf5febc72,,,,,,,016,0,0,"Squalene Lure"
1d0af04b-2de6-44ad-9d47-e03496f096f6,2020-02-07T02:26:25.147Z,2020-02-14T04:30:41.000Z,1d0af04b-2de6-44ad-9d47-e03496f096f6,,,,,,,015,0,0,"Squalene Lure"
7b84c0aa-fa2b-43a1-b878-e8f7fa4a0a19,2020-02-07T02:25:51.162Z,2020-02-14T04:30:39.000Z,7b84c0aa-fa2b-43a1-b878-e8f7fa4a0a19,,,,,,,014,0,0,"Regular Lure"
a11ed878-d679-4a0d-a7f4-b58fc3206f1e,2020-02-07T02:25:23.637Z,2020-02-14T04:30:38.000Z,a11ed878-d679-4a0d-a7f4-b58fc3206f1e,,,,,,,013,2,1,"Regular Lure"
e1fa436a-fa6f-40fd-907c-4c9231a24ce1,2020-02-07T02:24:59.907Z,2020-02-14T04:30:36.000Z,e1fa436a-fa6f-40fd-907c-4c9231a24ce1,,,,,,,012,0,0,"Squalene Lure"
3db1713f-5e9d-4731-88b6-0f0ae92474d5,2020-02-07T02:23:56.392Z,2020-02-14T04:30:35.000Z,3db1713f-5e9d-4731-88b6-0f0ae92474d5,,,,,,,011,1,0,"Regular Lure"
38838d69-e002-44a6-a2a4-c6fa5b8575b4,2020-02-07T02:22:52.442Z,2020-02-14T04:30:33.000Z,38838d69-e002-44a6-a2a4-c6fa5b8575b4,,,,,,,010,0,0,"Regular Lure"
7aecf13f-64d7-4127-9f7f-bb3f7bb82295,2020-02-07T02:22:27.878Z,2020-02-14T04:30:31.000Z,7aecf13f-64d7-4127-9f7f-bb3f7bb82295,,,,,,,008,0,0,"Regular Lure"
39b06b53-8b5a-447c-8957-c752156891f3,2020-02-07T02:21:50.310Z,2020-02-14T04:30:30.000Z,39b06b53-8b5a-447c-8957-c752156891f3,,,,,,,007,0,0,"Squalene Lure"
7a9e2492-99f2-41ab-8a6b-6ec880d6b1e6,2020-02-07T02:20:59.571Z,2020-02-14T04:30:28.000Z,7a9e2492-99f2-41ab-8a6b-6ec880d6b1e6,,,,,,,006,0,0,"Squalene Lure"
012567e3-b786-4021-8a35-688ba17dd7f4,2020-02-07T02:20:26.244Z,2020-02-14T04:30:27.000Z,012567e3-b786-4021-8a35-688ba17dd7f4,,,,,,,005,0,0,"Squalene Lure"
7a56f4ae-c664-4ddb-b7ac-3838896c6526,2020-02-07T02:19:55.069Z,2020-02-14T04:30:25.000Z,7a56f4ae-c664-4ddb-b7ac-3838896c6526,,,,,,,004,3,0,"Regular Lure"
b69b12ed-fd8b-46c8-b222-da4982ec61c4,2020-02-07T02:19:26.650Z,2020-02-14T04:30:16.000Z,b69b12ed-fd8b-46c8-b222-da4982ec61c4,,,,,,,003,0,0,"Squalene Lure"
32fad4c0-c927-4e54-a977-1022560ea550,2020-02-07T02:18:32.777Z,2020-02-07T02:40:16.000Z,32fad4c0-c927-4e54-a977-1022560ea550,,,,,,,002,3,0,"Regular Lure"
950b4315-d92c-4dd2-a94a-ca062aae18e0,2020-02-07T02:18:03.739Z,2020-02-07T02:40:14.000Z,950b4315-d92c-4dd2-a94a-ca062aae18e0,,,,,,,001,0,0,"Squalene Lure"
d82f6abd-b09f-4c27-935b-4d85221fecb8,2020-01-30T03:51:13.068Z,2020-01-30T03:51:32.000Z,d82f6abd-b09f-4c27-935b-4d85221fecb8,,,,,,,030,0,0,"Indole Lure"
18e647cd-90c3-4f08-ad11-4831aba08a6a,2020-01-30T03:49:50.170Z,2020-01-30T03:51:30.000Z,18e647cd-90c3-4f08-ad11-4831aba08a6a,,,,,,,029,0,0,"Indole Lure"
fbda9b51-6527-4b46-ae7b-67f1e7702c31,2020-01-30T03:48:10.293Z,2020-01-30T03:51:29.000Z,fbda9b51-6527-4b46-ae7b-67f1e7702c31,,,,,,,028,3,2,"Regular Lure"
0553c6f9-92f0-4e2c-9c47-9af7470159fc,2020-01-30T03:46:06.694Z,2020-01-30T03:51:27.000Z,0553c6f9-92f0-4e2c-9c47-9af7470159fc,,,,,,,027,0,0,"Indole Lure"
7c756a72-947d-425d-bae1-ac58cb7eb68d,2020-01-30T03:45:01.766Z,2020-01-30T03:51:26.000Z,7c756a72-947d-425d-bae1-ac58cb7eb68d,,,,,,,026,1,1,"Regular Lure"
9bf740bb-8cf1-4957-8a6a-22a38aa8cfb8,2020-01-30T03:43:28.403Z,2020-01-30T03:51:24.000Z,9bf740bb-8cf1-4957-8a6a-22a38aa8cfb8,,,,,,,025,6,4,"Regular Lure"
1bf69951-efd8-4269-b763-04f4e01d4b29,2020-01-30T03:32:03.814Z,2020-01-30T03:51:22.000Z,1bf69951-efd8-4269-b763-04f4e01d4b29,,,,,,,024,0,0,"Indole Lure"
8468b647-856c-4e36-9011-7e7afc1c9c25,2020-01-30T03:30:46.388Z,2020-01-30T03:51:21.000Z,8468b647-856c-4e36-9011-7e7afc1c9c25,,,,,,,023,0,1,"Regular Lure"
e84de0ca-204e-4448-b871-59b87a2fd41f,2020-01-30T03:29:14.389Z,2020-01-30T03:51:19.000Z,e84de0ca-204e-4448-b871-59b87a2fd41f,,,,,,,022,0,0,"Indole Lure"
b94cdb9a-6574-4309-94dd-f1ff6f5c8400,2020-01-30T03:27:25.229Z,2020-01-30T03:27:56.000Z,b94cdb9a-6574-4309-94dd-f1ff6f5c8400,,,,,,,021,4,1,"Regular Lure"
